row_id,_id,actual_price,average_rating,brand,category,crawled_at,discount,description,images,out_of_stock,pid,product_details,seller,selling_price,sub_category,title,url
80,5530d38e-cdbf-57d2-bab9-fb4ad65c31b9,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:28",81% off,"Wearing an elegant man tie is an effective way to make you look charming and energetic. nu-Lite includes an amazing range of formal/casual slim neckties with pocket square for men. Further the classy & stylish appeal of these ties will certainly appeal to all & is bound to turn all heads. Adding complementing pocket square will enhance overall attire. It looks great with any dress or button up shirt. We have an enormous selection of ties to choose from, you can find the most elegant necktie designs and colors for each season of the year. These ties looks good with most shirts, winning you compliments wherever you go. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/g/t/b/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26fv4yrkur.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/g/t/b/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26dnzgqrcj.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/g/t/b/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26h4h9yqnc.jpeg?q=70']",FALSE,CTPFVZT46SYT5GTB,"[{'Model Name': 'Formal/Casual Printed Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks for Men'}, {'Style Code': 'nu-Lite_Tie_11'}, {'Other Features': ""Slim tie having length 60 inches and width 3 inches. Made of polyester fabric, this men's tie is high on quality and light in weight too. It can be the best gift for yourself and friends. Care Instructions: Gentle Hand Wash. Great to wear for formal events, weddings bells, parties so you can stand out in the crowd""}, {'Sales Package': '1 Tie with pocket square,Tie pin and cufflinks'}]",NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Purple),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm31036a30c91b8?pid=CTPFVZT46SYT5GTB&lid=LSTCTPFVZT46SYT5GTBQKMHHA&marketplace=FLIPKART&srno=b_2_46&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZT46SYT5GTB.SEARCH&ssid=e3e90b3uw00000001612116339743
81,d10b1dbb-f01d-5666-8e5f-653d9fcd5ffc,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:29",79% off,,[],FALSE,CTPFVZHEKGQ2F67Q,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'NL-Blue34Tie'}, {'Other Features': 'AMAZING GIFT IDEA: Comes inside a wooden box, These nu-Lite stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc. CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.'}, {'Sales Package': 'Necktie Set with Pocket Square, Lapel Pin and Cufflinks'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm120b01965b0db?pid=CTPFVZHEKGQ2F67Q&lid=LSTCTPFVZHEKGQ2F67Q8CZWGP&marketplace=FLIPKART&srno=b_2_47&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZHEKGQ2F67Q.SEARCH&ssid=e3e90b3uw00000001612116339743
82,98bebc31-d178-5042-b022-2b2ae7d6260b,"2,999",2.7,,Clothing and Accessories,"02/10/2021, 20:12:29",82% off,,[],FALSE,CTPFW6365D8JPGY5,"[{'Model Name': ""Men's Micro Polyester Dotted Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'NL-Pink99Tie'}, {'Sales Package': '1 tie, 1 pocket square, 1 lapel Pin,2 cufflink'}]",NextEdgeRetails,539,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Pink),https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itma59d0e4e2bbdb?pid=CTPFW6365D8JPGY5&lid=LSTCTPFW6365D8JPGY5HMQK1Y&marketplace=FLIPKART&srno=b_2_48&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFW6365D8JPGY5.SEARCH&ssid=e3e90b3uw00000001612116339743
83,9a04f727-7f25-505b-a9be-1f605d065917,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:30",81% off,"Wearing an elegant man tie is an effective way to make you look charming and energetic. nu-Lite includes an amazing range of formal/casual slim neckties with pocket square for men. Further the classy & stylish appeal of these ties will certainly appeal to all & is bound to turn all heads. Adding complementing pocket square will enhance overall attire. It looks great with any dress or button up shirt. We have an enormous selection of ties to choose from, you can find the most elegant necktie designs and colors for each season of the year. These ties looks good with most shirts, winning you compliments wherever you go. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/w/j/z/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26gmkpy6ck.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/w/j/z/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp267npeh6wz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/w/j/z/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp268yynrjuh.jpeg?q=70']",FALSE,CTPFVZT9ZYJB4WJZ,"[{'Model Name': 'Formal/Casual Printed Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks for Men'}, {'Style Code': 'nu-Lite_Tie_07'}, {'Other Features': ""Slim tie having length 60 inches and width 3 inches. Made of polyester fabric, this men's tie is high on quality and light in weight too. It can be the best gift for yourself and friends. Care Instructions: Gentle Hand Wash. Great to wear for formal events, weddings bells, parties so you can stand out in the crowd""}, {'Sales Package': '1 Tie with pocket square,Tie pin and cufflinks'}]",NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm16eb654080f82?pid=CTPFVZT9ZYJB4WJZ&lid=LSTCTPFVZT9ZYJB4WJZAXRD8M&marketplace=FLIPKART&srno=b_2_49&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZT9ZYJB4WJZ.SEARCH&ssid=e3e90b3uw00000001612116339743
84,79e355a0-69e2-5481-a078-56a60573e62a,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:30",79% off,,"['https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/h/s/b/men-s-micro-polyester-necktie-set-with-pocket-square-lapel-pin-original-imafvsyhs4ru3hxh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/h/s/b/men-s-micro-polyester-necktie-set-with-pocket-square-lapel-pin-original-imafvsyhbxsgj6gr.jpeg?q=70']",FALSE,CTPFVSTDBD7ZUHSB,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'NL-Multi-Tie'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm86833e2ad25fa?pid=CTPFVSTDBD7ZUHSB&lid=LSTCTPFVSTDBD7ZUHSBCWGXIR&marketplace=FLIPKART&srno=b_2_50&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVSTDBD7ZUHSB.SEARCH&ssid=e3e90b3uw00000001612116339743
85,86f66563-86d8-51c8-a7fc-e03870c7c8e1,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:31",77% off,,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/p/2/b/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvps9mgf7gfkq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf5pzm80/cufflink-tie-pin/v/n/y/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvzusvwzkud3z.jpeg?q=70']",FALSE,CTPFVPHMVR9VQP2B,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Micro-34'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmfd4fb905393f7?pid=CTPFVPHMVR9VQP2B&lid=LSTCTPFVPHMVR9VQP2BM4LIPN&marketplace=FLIPKART&srno=b_2_51&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPHMVR9VQP2B.SEARCH&ssid=e3e90b3uw00000001612116339743
86,56a2d969-520e-52e7-af07-ff675b5af8ac,"3,019",2.7,,Clothing and Accessories,"02/10/2021, 20:12:31",76% off,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose.  Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable.  OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing.  HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles.  NOTE: In case you don't like the ties simply send them back, our team is here for any question.","['https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/u/5/4/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuakhmdqvs4d.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/u/5/4/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuakcjuyfzfv.jpeg?q=70']",FALSE,CTPFVTZ9GYNEDU54,"[{'Model Name': ""Men's Micro Polyester Casual Formal Printed Necktie Set with Pocket Square, Lapel Pin and Cufflinks in Wooden Box""}, {'Style Code': 'W-Tie'}, {'Other Features': 'AMAZING GIFT IDEA: These stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc., CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.'}, {'Sales Package': '1 tie, 1 pocket square, 1 pair of cufflinks, 1 lapel Pin'}]",NextEdgeRetails,699,Clothing Accessories,"nu-Lite Satin Tie & Cufflink  (Red, Blue)",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm5773779e4aa7a?pid=CTPFVTZ9GYNEDU54&lid=LSTCTPFVTZ9GYNEDU54FKMVQV&marketplace=FLIPKART&srno=b_2_52&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVTZ9GYNEDU54.SEARCH&ssid=e3e90b3uw00000001612116339743
87,fd7617e1-f551-5d7b-a40e-148b7835de1a,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:31",79% off,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/u/m/d/men-s-micro-polyester-stripped-necktie-set-with-pocket-square-original-imafvp26hzj2stxz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/u/m/d/men-s-micro-polyester-stripped-necktie-set-with-pocket-square-original-imafvp26hhrkyegy.jpeg?q=70']",FALSE,CTPFVZTZNFBGXUMD,"[{'Model Name': ""Men's Micro Polyester Stripped Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'N-Tie6'}, {'Other Features': ""MATERIAL: Made of micro polyester with finest texture and elegant pattern which provide soft feel and glossy look and neck tie having length 60 inches and width 3 inches. QUALITY: This Rich styles in elegant design men's tie is high on quality and light in weight too. AMAZING GIFT IDEA: Comes inside a wooden box, These Axlon stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc. CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.""}, {'Sales Package': '1 Tie with pocket square,Tie pin and cufflinks'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmada541a7fb706?pid=CTPFVZTZNFBGXUMD&lid=LSTCTPFVZTZNFBGXUMDQ27J6W&marketplace=FLIPKART&srno=b_2_53&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTZNFBGXUMD.SEARCH&ssid=e3e90b3uw00000001612116339743
88,59585ea9-ce06-5ad6-8567-21499fd3ac1c,"3,019",2.7,,Clothing and Accessories,"02/10/2021, 20:12:32",80% off,,"['https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/w/7/m/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuafgqmg8vuh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/w/7/m/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuaf3mf2d8vr.jpeg?q=70']",FALSE,CTPFVUFZKYWWSW7M,"[{'Model Name': ""Men's Micro Polyester Casual Formal Printed Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'W-Tie'}, {'Sales Package': '1 tie, 1 pocket square, 1 pair of cufflinks, 1 lapel Pin'}]",NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Yellow),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmc4a978890dc91?pid=CTPFVUFZKYWWSW7M&lid=LSTCTPFVUFZKYWWSW7MPUU4SJ&marketplace=FLIPKART&srno=b_2_54&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVUFZKYWWSW7M.SEARCH&ssid=e3e90b3uw00000001612116339743
89,6d35409c-7412-5556-bc13-f0077e8ba7b5,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:32",81% off,"Wearing an elegant man tie is an effective way to make you look charming and energetic. nu-Lite includes an amazing range of formal/casual slim neckties with pocket square for men. Further the classy & stylish appeal of these ties will certainly appeal to all & is bound to turn all heads. Adding complementing pocket square will enhance overall attire. It looks great with any dress or button up shirt. We have an enormous selection of ties to choose from, you can find the most elegant necktie designs and colors for each season of the year. These ties looks good with most shirts, winning you compliments wherever you go. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/m/g/j/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp263hrgkfht.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/m/g/j/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26hhqvgwvd.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/m/g/j/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26p6fmsps2.jpeg?q=70']",FALSE,CTPFVZTBCHWHDMGJ,"[{'Model Name': 'Formal/Casual Printed Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks for Men'}, {'Style Code': 'nu-Lite_Tie_06'}, {'Other Features': ""Slim tie having length 60 inches and width 3 inches. Made of polyester fabric, this men's tie is high on quality and light in weight too. It can be the best gift for yourself and friends. Care Instructions: Gentle Hand Wash. Great to wear for formal events, weddings bells, parties so you can stand out in the crowd""}, {'Sales Package': '1 Tie with pocket square, Tie pin and cufflinks'}]",NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm4da1078337d6d?pid=CTPFVZTBCHWHDMGJ&lid=LSTCTPFVZTBCHWHDMGJY53PNI&marketplace=FLIPKART&srno=b_2_55&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTBCHWHDMGJ.SEARCH&ssid=e3e90b3uw00000001612116339743
90,33a1d14b-ca83-50e8-8bae-4acffdfaeac1,"2,469",3.3,,Clothing and Accessories,"02/10/2021, 20:12:33",79% off,"We are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name Axlon to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with Axlon that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose.  Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable.  OCCASIONS: Axlon ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing.  HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles.  NOTE: In case you don't like the ties simply send them back, our team is here for any question.","['https://rukminim1.flixcart.com/image/128/128/kfa0b680/cufflink-tie-pin/e/f/x/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvrb6b4zdcnr5.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfa0b680/cufflink-tie-pin/e/f/x/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvrb6gxsphasn.jpeg?q=70']",FALSE,CTPFVQSGZGPHUEFX,"[{'Model Name': ""Men's Stripped Micro Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'TieP8nuLiteBlack'}, {'Other Features': 'AMAZING GIFT IDEA: Comes inside a wooden box, These nu-Lite stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc. CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm86f4c924c7c10?pid=CTPFVQSGZGPHUEFX&lid=LSTCTPFVQSGZGPHUEFXDKZGWC&marketplace=FLIPKART&srno=b_2_56&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVQSGZGPHUEFX.SEARCH&ssid=e3e90b3uw00000001612116339743
91,ad8b00ac-2573-581a-b389-278fd54c9c15,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:33",84% off,"Wearing an elegant man tie is an effective way to make you look charming and energetic. nu-Lite includes an amazing range of formal/casual slim neckties with pocket square for men. Further the classy & stylish appeal of these ties will certainly appeal to all & is bound to turn all heads. Adding complementing pocket square will enhance overall attire. It looks great with any dress or button up shirt. We have an enormous selection of ties to choose from, you can find the most elegant necktie designs and colors for each season of the year. These ties looks good with most shirts, winning you compliments wherever you go. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/k/x/h/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26k3tqzzhh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/k/x/h/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26c4vrec6z.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/k/x/h/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26h9xenhpg.jpeg?q=70']",FALSE,CTPFVZTBN4GRZKXH,"[{'Model Name': 'Formal/Casual Printed Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks for Men'}, {'Style Code': 'nu-Lite_Tie_03'}, {'Other Features': ""Slim tie having length 60 inches and width 3 inches. Made of polyester fabric, this men's tie is high on quality and light in weight too. It can be the best gift for yourself and friends. Care Instructions: Gentle Hand Wash. Great to wear for formal events, weddings bells, parties so you can stand out in the crowd""}, {'Sales Package': '1 Tie with pocket square,Tie pin and cufflinks'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm7658eebdacc93?pid=CTPFVZTBN4GRZKXH&lid=LSTCTPFVZTBN4GRZKXHHWIBDJ&marketplace=FLIPKART&srno=b_2_57&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTBN4GRZKXH.SEARCH&ssid=e3e90b3uw00000001612116339743
92,779fdc29-7eba-547c-bf10-85469b60bd7e,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:34",79% off,"Provides you nu-Lite men Necktie, Pocket Square, Cufflink. The tie is often the centerpiece of the dress, it's important to choose your tie wisely. These fashion accessory kits are a way to step up your wardrobe and make the perfect gift (even if it's for yourself). Either it is or a formal occasion, our classy accessory set will never fail to add that touch of class to your personality. You can wear this for long hours without any discomfort. The tie has sophisticated design and colour. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/8/v/m/formal-casual-printed-satin-necktie-set-with-pocket-square-lapel-original-imafvp26zn9ugraq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/8/v/m/formal-casual-printed-satin-necktie-set-with-pocket-square-lapel-original-imafvp26bafjuwmj.jpeg?q=70']",FALSE,CTPFVZTKAE4MZ8VM,"[{'Model Name': 'Formal/Casual Printed Satin Necktie Set with Pocket Square, Lapel Pin and Cufflinks for Men'}, {'Style Code': 'nu-Lite_black_tie'}, {'Other Features': ""MATERIAL: Made of micro polyester with finest texture and elegant pattern which provide soft feel and glossy look and neck tie having length 60 inches and width 3 inches. QUALITY: This Rich styles in elegant design men's tie is high on quality and light in weight too. AMAZING GIFT IDEA: Comes inside a wooden box, These Axlon stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc. CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.""}, {'Sales Package': '1 Tie with pocket square,Tie pin and cufflinks'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm0755ecf32cb0c?pid=CTPFVZTKAE4MZ8VM&lid=LSTCTPFVZTKAE4MZ8VMVO8F4G&marketplace=FLIPKART&srno=b_2_58&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTKAE4MZ8VM.SEARCH&ssid=e3e90b3uw00000001612116339743
93,a6175bbd-b0f8-5df2-a5e2-2a27736a9451,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:34",77% off,,"['https://rukminim1.flixcart.com/image/128/128/kfpq5jk0/cufflink-tie-pin/b/v/8/men-s-micro-polyester-paisley-necktie-set-with-pocket-square-and-original-imafw3wkhegynvsx.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kex5ci80/cufflink-tie-pin/p/e/n/men-s-micro-polyester-paisley-necktie-set-with-pocket-square-and-original-imafvgya5z5jggm6.jpeg?q=70']",FALSE,CTPFW3TYNYEDKBV8,"[{'Model Name': ""Men's Micro Polyester Paisley Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Paisley-27'}, {'Sales Package': '1 tie, 1 pocket square, 1 lapel Pin'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Blue),https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itmcfb8903ecec38?pid=CTPFW3TYNYEDKBV8&lid=LSTCTPFW3TYNYEDKBV8EVB1A9&marketplace=FLIPKART&srno=b_2_59&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFW3TYNYEDKBV8.SEARCH&ssid=e3e90b3uw00000001612116339743
