row_id,_id,actual_price,avg_rating,brand,category,crawled_at,discount,description,images,out_of_stock,product_id,seller,selling_price,sub_category,product_name,url
4615,21e98272-b77c-5ba4-96a8-c0c1a1ca0ad0,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/j/k/m/90-sr-navygoldbrown-pack3-simon-robes-original-imaewk2buqhzas6y.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpuyzttfa2.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpamqe5dtf.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWHS3PPEXHJKM,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm1bb29ea313e3f?pid=BRFEWHS3PPEXHJKM&lid=LSTBRFEWHS3PPEXHJKMY1GEAX&marketplace=FLIPKART&srno=b_1_9&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS3PPEXHJKM.SEARCH&ssid=42k43u7ef40000001612414131603
4630,7a5293f2-a4f9-5724-91ec-f20bc333312b,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/f/f/s/95-sr-blackgoldbrown-pack3-simon-robes-original-imaewk2bz2grxrxm.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWHS3ZDXUG2RZ,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itmc0cceed984a23?pid=BRFEWHS3ZDXUG2RZ&lid=LSTBRFEWHS3ZDXUG2RZCC61QA&marketplace=FLIPKART&srno=b_1_24&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS3ZDXUG2RZ.SEARCH&ssid=42k43u7ef40000001612414131603
4617,a324ccc2-dc41-5852-8f1e-d00b44b005f9,716,3.7,Simon Rob,Clothing and Accessories,2/10/2021 20:59,51% off,"Simon Robes Brief (Pack of 4): QUALITY: Made from 100% premium combed cotton. Waistband made from International Grade Rubber, double stitched to ensure better durability. COMFORT: Feels soft even after multiple washes. Double layered front pouch for added support. HYGIENE: Fabric processed for better sweat absorption. Ventilated cut for air circulation. STYLE: Tailored cut for perfect fir. Broad waistband for trendy look.","'https://rukminim1.flixcart.com/image/128/128/j6v2ky80/brief/y/g/c/100-sr-navygoldmaroonbrown-pack4-simon-robes-original-imaex87ybdbpu6wh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpuyzttfa2.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpamqe5dtf.jpeg?q=70'",FALSE,BRFEX35MBHYTBYGC,RSARetails,349,Innerwear and Swimwear,Men BriefÂ Â (Pack of 4),https://www.flipkart.com/simon-robes-men-brief/p/itm87b86ce93cc95?pid=BRFEX35MBHYTBYGC&lid=LSTBRFEX35MBHYTBYGCQ2EV7K&marketplace=FLIPKART&srno=b_1_11&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEX35MBHYTBYGC.SEARCH&ssid=42k43u7ef40000001612414131603
4628,283de932-4f9d-5fd2-9367-dc34eb351bf6,716,3.7,Simon Rob,Clothing and Accessories,2/10/2021 20:59,51% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j6v2ky80/brief/2/a/e/95-sr-blackgoldmaroonbrown-pack4-simon-robes-original-imaex87yzg2gywzv.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEX35MCDWKG2AE,RSARetails,349,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm6e25524f0dc4e?pid=BRFEX35MCDWKG2AE&lid=LSTBRFEX35MCDWKG2AE9JURX1&marketplace=FLIPKART&srno=b_1_22&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEX35MCDWKG2AE.SEARCH&ssid=42k43u7ef40000001612414131603
4618,30ee9d2b-5561-555a-8221-e8e55bbacb35,716,3.7,Simon Rob,Clothing and Accessories,2/10/2021 20:59,51% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j6v2ky80/brief/v/j/y/90-sr-blacknavygoldbrown-pack4-simon-robes-original-imaex87ygqwcbmyz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEX35MHKWCZF8Z,RSARetails,349,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm7e096c2f180e6?pid=BRFEX35MHKWCZF8Z&lid=LSTBRFEX35MHKWCZF8ZCX62LT&marketplace=FLIPKART&srno=b_1_12&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEX35MHKWCZF8Z.SEARCH&ssid=42k43u7ef40000001612414131603
4613,e2e46b4b-8891-5558-ba25-95269b22f195,716,3.7,Simon Rob,Clothing and Accessories,2/10/2021 20:59,51% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j6v2ky80/brief/7/v/z/100-sr-blacknavymaroonbrown-pack4-simon-robes-original-imaex87ypuyuhjup.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpuyzttfa2.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpamqe5dtf.jpeg?q=70'",FALSE,BRFEX35MMYUSPSBJ,RSARetails,349,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm336d5975d2f87?pid=BRFEX35MMYUSPSBJ&lid=LSTBRFEX35MMYUSPSBJNGLCKX&marketplace=FLIPKART&srno=b_1_7&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEX35MMYUSPSBJ.SEARCH&ssid=42k43u7ef40000001612414131603
4619,d6c69858-f760-5d7a-ab23-4f129c254476,716,3.7,Simon Rob,Clothing and Accessories,2/10/2021 20:59,51% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j6v2ky80/brief/h/8/f/80-sr-blacknavygoldmaroon-pack4-simon-robes-original-imaex87y8wvwsmfp.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEX35MSZXP435J,RSARetails,349,Innerwear and Swimwear,Men BriefÂ Â (Pack of 4),https://www.flipkart.com/simon-robes-men-brief/p/itma96365a5dd52b?pid=BRFEX35MSZXP435J&lid=LSTBRFEX35MSZXP435JOL7SVS&marketplace=FLIPKART&srno=b_1_13&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEX35MSZXP435J.SEARCH&ssid=42k43u7ef40000001612414131603
4607,af7e0013-bf5d-5d50-8b32-9788f1660080,745,3.6,Simon Rob,Clothing and Accessories,2/10/2021 20:59,47% off,"Simon Robes Brief (Pack of 5): QUALITY: Made from 100% premium combed cotton. Waistband made from International Grade Rubber, double stitched to ensure better durability. COMFORT: Feels soft even after multiple washes. Double layered front pouch for added support. HYGIENE: Fabric processed for better sweat absorption. Ventilated cut for air circulation. STYLE: Tailored cut for perfect fir. Broad waistband for trendy look.","'https://rukminim1.flixcart.com/image/128/128/brief/u/m/s/blacknavymaroongoldbrown-pack5-simon-robes-80-original-imaezdf2mt5tqwmz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/n/c/m/black-pack1-simon-robes-80-original-imaenspjbjnvgvnw.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/7/j/v/navy-pack1-simon-robes-95-original-imaezc94z6gr3yf3.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/h/z/5/maroon-pack1-simon-robes-80-original-imaenspjxb8gaw4t.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/y/g/h/brown-pack1-simon-robes-80-original-imaezdf2fjpzauht.jpeg?q=70'",FALSE,BRFEZEF49JAWFCMD,RSARetails,389,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/simon-robes-men-brief/p/itmb43e0c3c830dd?pid=BRFEZEF49JAWFCMD&lid=LSTBRFEZEF49JAWFCMDPRNYC8&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEZEF49JAWFCMD.SEARCH&ssid=42k43u7ef40000001612414131603
4629,086e92a3-5109-54f4-9164-fd63edc6115e,845,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,49% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/kfwvcsw0/brief/p/e/u/95-2black2brown1gold-prem-pack5-simon-robes-original-imafw9tw4q6zyhrg.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/90-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyew4hkzvmzy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/80-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyewhsbj3dpp.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewxcsthnym.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewuzbzghhh.jpeg?q=70'",FALSE,BRFEZWU87CJHMDJV,RSARetails,429,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/simon-robes-men-brief/p/itmcb7a604232cb5?pid=BRFEZWU87CJHMDJV&lid=LSTBRFEZWU87CJHMDJVRSKMYF&marketplace=FLIPKART&srno=b_1_23&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEZWU87CJHMDJV.SEARCH&ssid=42k43u7ef40000001612414131603
4622,77a97fd4-f223-55f4-a300-45fc201889a4,895,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,52% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/brief/d/z/s/2navy2brown1black-prem-pack5-simon-robes-85-original-imaezyfhnrydmyyc.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpuyzttfa2.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpamqe5dtf.jpeg?q=70'",FALSE,BRFEZWU8KC2SJRQM,RSARetails,429,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/simon-robes-men-brief/p/itmed7c27592f661?pid=BRFEZWU8KC2SJRQM&lid=LSTBRFEZWU8KC2SJRQMDX1DEK&marketplace=FLIPKART&srno=b_1_16&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEZWU8KC2SJRQM.SEARCH&ssid=42k43u7ef40000001612414131603
4627,ca75a0b4-f55c-5925-83bb-cddf04d201fe,845,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,49% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/brief/u/5/b/2navy2gold1black-prem-pack5-simon-robes-100-original-imaezyfjyzzcznzy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEZWU8SFDDQU5B,RSARetails,429,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/simon-robes-men-brief/p/itmd7c611935093b?pid=BRFEZWU8SFDDQU5B&lid=LSTBRFEZWU8SFDDQU5BVJRTND&marketplace=FLIPKART&srno=b_1_21&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEZWU8SFDDQU5B.SEARCH&ssid=42k43u7ef40000001612414131603
4616,c241a629-87fd-50e8-8d71-58ad0e9eabde,895,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,52% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/95-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyewyfuwnhey.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/85-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyewnhtefsa9.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/90-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyew4hkzvmzy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/80-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyewhsbj3dpp.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewxcsthnym.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewuzbzghhh.jpeg?q=70'",FALSE,BRFEZWU96X5ZDUFG,RSARetails,429,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/simon-robes-men-brief/p/itm4b1378fe97f30?pid=BRFEZWU96X5ZDUFG&lid=LSTBRFEZWU96X5ZDUFGVLFMWX&marketplace=FLIPKART&srno=b_1_10&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEZWU96X5ZDUFG.SEARCH&ssid=42k43u7ef40000001612414131603
4610,345686f6-a6f0-50e5-8f84-92baf54235be,845,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,49% off,"Simon Robes Brief (Pack of 5): QUALITY: Made from 100% premium combed cotton. Waistband made from International Grade Rubber, double stitched to ensure better durability. COMFORT: Feels soft even after multiple washes. Double layered front pouch for added support. HYGIENE: Fabric processed for better sweat absorption. Ventilated cut for air circulation. STYLE: Tailored cut for perfect fir. Broad waistband for trendy look.","'https://rukminim1.flixcart.com/image/128/128/brief/x/r/n/1black2maroon2brown-prem-pack5-simon-robes-85-original-imaezyf5zzcvkkag.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpuyzttfa2.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpamqe5dtf.jpeg?q=70'",FALSE,BRFEZWU9FCHYPJDU,RSARetails,429,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/simon-robes-men-brief/p/itm7e4d0b7adb136?pid=BRFEZWU9FCHYPJDU&lid=LSTBRFEZWU9FCHYPJDUZOPSJJ&marketplace=FLIPKART&srno=b_1_4&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEZWU9FCHYPJDU.SEARCH&ssid=42k43u7ef40000001612414131603
1610,accb788e-0eb9-5842-a0a5-91e78c70d7b1,699,3.3,wangjia,Clothing and Accessories,2/10/2021 20:27,58% off,"WANGJIANG Presents Fancy and Colorful Men Brief. Sexy Low waist men's underwear knitted breathable, Anti bacterial underwear briefs. Unique thing about this is about fancy look and dotted texture. This is comfortable to wear on regular basis as well on Special occasion.","'https://rukminim1.flixcart.com/image/128/128/k3ahbww0/brief/4/h/c/m-blackred-wangjiang-original-imafmcyywwn4jbxw.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/k3ahbww0/brief/4/h/c/m-blackred-wangjiang-original-imafme5fajw3g4rg.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/k3ahbww0/brief/4/h/c/m-blackred-wangjiang-original-imafme5f4ergxyvk.jpeg?q=70'",FALSE,BRFF4Z8FQQNPHASG,WANGJIANG IND,289,Innerwear and Swimwear,Men Brief,https://www.flipkart.com/wangjiang-men-brief/p/itmfbb6d33719486?pid=BRFF4Z8FQQNPHASG&lid=LSTBRFF4Z8FQQNPHASG0YXR0S&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=organic&iid=c4af7293-60c4-4257-b6e5-8314661aa939.BRFF4Z8FQQNPHASG.SEARCH&ssid=vikvq4sxkw0000001612414901067
9049,72caa5e1-412f-533f-ae47-c7bb1b72d848,\N,4.2,V,Clothing and Accessories,2/10/2021 21:51,\N,All day comfort and support from work to play is now possible with this innerwear pack from VIP. Soft smooth and keeps its shape wash after wash this edit is sure to impress. Made with cotton for a great fit every time simply try it and feel the difference .Made from 100% cotton for better comfort .Specially designed to give the excellence fit and superior sweat absorbing fabric adds on to the comfort.,"'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/k/m/y/s-frenchie-plus-6-pc-size-80cm-vip-original-imaf5gkrkyfkpbvs.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/k/m/y/s-frenchie-plus-6-pc-size-80cm-vip-original-imaf5gkrdkrq4zfg.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/k/m/y/s-frenchie-plus-6-pc-size-80cm-vip-original-imaf5gkrdgszjvzs.jpeg?q=70'",FALSE,BRFF5GHF6DFJHKMY,DEEPMALATRADINGCOMPANY,600,Innerwear and Swimwear,Men BriefÂ Â (Pack of 6),https://www.flipkart.com/vip-men-brief/p/itm145c5e097574d?pid=BRFF5GHF6DFJHKMY&lid=LSTBRFF5GHF6DFJHKMYMLXWH5&marketplace=FLIPKART&srno=b_15_595&otracker=browse&fm=organic&iid=4cd5a59f-2338-4046-994c-f573d756fba7.BRFF5GHF6DFJHKMY.SEARCH&ssid=6g66b2mc4g0000001612414672292
8807,4bf0b404-d04b-536f-85a1-f18215337125,\N,2.8,V,Clothing and Accessories,2/10/2021 21:48,\N,All day comfort and support from work to play is now possible with this innerwear pack from VIP. Soft smooth and keeps its shape wash after wash this edit is sure to impress. Made with cotton for a great fit every time simply try it and feel the difference .Made from 100% cotton for better comfort .Specially designed to give the excellence fit and superior sweat absorbing fabric adds on to the comfort.,"'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/8/r/9/4xl-frenchie-pro-5-pc-size-110cm-vip-original-imaf5gkjgvzxe8th.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/q/t/t/xxl-frenchie-pro-5-pc-size-100cm-vip-original-imaf5gkj5qusgx2q.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/q/t/t/xxl-frenchie-pro-5-pc-size-100cm-vip-original-imaf5gkjur63zhqb.jpeg?q=70'",FALSE,BRFF5GHFEAKPK8R9,DEEPMALATRADINGCOMPANY,630,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/vip-men-brief/p/itmea4aab7b1bd96?pid=BRFF5GHFEAKPK8R9&lid=LSTBRFF5GHFEAKPK8R9FC5R5O&marketplace=FLIPKART&srno=b_9_353&otracker=browse&fm=organic&iid=b3d348d0-7e75-4179-bb6f-cc8ad043c82a.BRFF5GHFEAKPK8R9.SEARCH&ssid=q4yavxbtxc0000001612414666002
8983,c58c69cd-800c-5485-9040-96e82c0fb90f,648,3.9,V,Clothing and Accessories,2/10/2021 21:50,11% off,All day comfort and support from work to play is now possible with this innerwear pack from VIP. Soft smooth and keeps its shape wash after wash this edit is sure to impress. Made with cotton for a great fit every time simply try it and feel the difference .Made from 100% cotton for better comfort .Specially designed to give the excellence fit and superior sweat absorbing fabric adds on to the comfort.,"'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/k/m/y/s-frenchie-plus-6-pc-size-80cm-vip-original-imaf5gkrkyfkpbvs.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/k/m/y/s-frenchie-plus-6-pc-size-80cm-vip-original-imaf5gkrdkrq4zfg.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/jhjg13k0/brief/k/m/y/s-frenchie-plus-6-pc-size-80cm-vip-original-imaf5gkrdgszjvzs.jpeg?q=70'",FALSE,BRFF5GHFHGZTVZB9,ROCKYMOUNT,575,Innerwear and Swimwear,Men BriefÂ Â (Pack of 6),https://www.flipkart.com/vip-men-brief/p/itmf4cb749a514bd?pid=BRFF5GHFHGZTVZB9&lid=LSTBRFF5GHFHGZTVZB9ZN4E4E&marketplace=FLIPKART&srno=b_14_529&otracker=browse&fm=organic&iid=67d83ba9-df3b-4eb9-b54a-379c25325c81.BRFF5GHFHGZTVZB9.SEARCH&ssid=m5hyiqvpn40000001612414671034
